name	type	units	sampling_frequency
MRF11	MEGGRADAXIAL	T	1200
MRF12	MEGGRADAXIAL	T	1200
MRF13	MEGGRADAXIAL	T	1200
MRF14	MEGGRADAXIAL	T	1200
MRF21	MEGGRADAXIAL	T	1200
MRF22	MEGGRADAXIAL	T	1200
MRF23	MEGGRADAXIAL	T	1200
MRF24	MEGGRADAXIAL	T	1200
MRF25	MEGGRADAXIAL	T	1200
MRF31	MEGGRADAXIAL	T	1200
MRF32	MEGGRADAXIAL	T	1200
MRF33	MEGGRADAXIAL	T	1200
MRF34	MEGGRADAXIAL	T	1200
MRF35	MEGGRADAXIAL	T	1200
MRF41	MEGGRADAXIAL	T	1200
MRF42	MEGGRADAXIAL	T	1200
MRF43	MEGGRADAXIAL	T	1200
MRF44	MEGGRADAXIAL	T	1200
MRF45	MEGGRADAXIAL	T	1200
MRF46	MEGGRADAXIAL	T	1200
MRF51	MEGGRADAXIAL	T	1200
MRF52	MEGGRADAXIAL	T	1200
MRF53	MEGGRADAXIAL	T	1200
MRF54	MEGGRADAXIAL	T	1200
MRF55	MEGGRADAXIAL	T	1200
MRF56	MEGGRADAXIAL	T	1200
MRF61	MEGGRADAXIAL	T	1200
MRF62	MEGGRADAXIAL	T	1200
MRF63	MEGGRADAXIAL	T	1200
MRF64	MEGGRADAXIAL	T	1200
MRF65	MEGGRADAXIAL	T	1200
MRF66	MEGGRADAXIAL	T	1200
MRF67	MEGGRADAXIAL	T	1200
MRO11	MEGGRADAXIAL	T	1200
MRO12	MEGGRADAXIAL	T	1200
MRO13	MEGGRADAXIAL	T	1200
MRO14	MEGGRADAXIAL	T	1200
MRO21	MEGGRADAXIAL	T	1200
MRO22	MEGGRADAXIAL	T	1200
MRO23	MEGGRADAXIAL	T	1200
MRO24	MEGGRADAXIAL	T	1200
MRO31	MEGGRADAXIAL	T	1200
MRO32	MEGGRADAXIAL	T	1200
MRO33	MEGGRADAXIAL	T	1200
MRO34	MEGGRADAXIAL	T	1200
MRO41	MEGGRADAXIAL	T	1200
MRO42	MEGGRADAXIAL	T	1200
MRO43	MEGGRADAXIAL	T	1200
MRO44	MEGGRADAXIAL	T	1200
MRO51	MEGGRADAXIAL	T	1200
MRO52	MEGGRADAXIAL	T	1200
MRO53	MEGGRADAXIAL	T	1200
MRP11	MEGGRADAXIAL	T	1200
MRP12	MEGGRADAXIAL	T	1200
MRP21	MEGGRADAXIAL	T	1200
MRP22	MEGGRADAXIAL	T	1200
MRP23	MEGGRADAXIAL	T	1200
MRP31	MEGGRADAXIAL	T	1200
MRP32	MEGGRADAXIAL	T	1200
MRP33	MEGGRADAXIAL	T	1200
MRP34	MEGGRADAXIAL	T	1200
MRP35	MEGGRADAXIAL	T	1200
MRP41	MEGGRADAXIAL	T	1200
MRP42	MEGGRADAXIAL	T	1200
MRP43	MEGGRADAXIAL	T	1200
MRP44	MEGGRADAXIAL	T	1200
MRP45	MEGGRADAXIAL	T	1200
MRP51	MEGGRADAXIAL	T	1200
MRP52	MEGGRADAXIAL	T	1200
MRP53	MEGGRADAXIAL	T	1200
MRP54	MEGGRADAXIAL	T	1200
MRP55	MEGGRADAXIAL	T	1200
MRP56	MEGGRADAXIAL	T	1200
MRP57	MEGGRADAXIAL	T	1200
MRT11	MEGGRADAXIAL	T	1200
MRT12	MEGGRADAXIAL	T	1200
MRT13	MEGGRADAXIAL	T	1200
MRT14	MEGGRADAXIAL	T	1200
MRT15	MEGGRADAXIAL	T	1200
MRT16	MEGGRADAXIAL	T	1200
MRT21	MEGGRADAXIAL	T	1200
MRT22	MEGGRADAXIAL	T	1200
MRT23	MEGGRADAXIAL	T	1200
MRT24	MEGGRADAXIAL	T	1200
MRT25	MEGGRADAXIAL	T	1200
MRT26	MEGGRADAXIAL	T	1200
MRT27	MEGGRADAXIAL	T	1200
MRT31	MEGGRADAXIAL	T	1200
MRT32	MEGGRADAXIAL	T	1200
MRT33	MEGGRADAXIAL	T	1200
MRT34	MEGGRADAXIAL	T	1200
MRT35	MEGGRADAXIAL	T	1200
MRT36	MEGGRADAXIAL	T	1200
MRT37	MEGGRADAXIAL	T	1200
MRT41	MEGGRADAXIAL	T	1200
MRT42	MEGGRADAXIAL	T	1200
MRT43	MEGGRADAXIAL	T	1200
MRT44	MEGGRADAXIAL	T	1200
MRT45	MEGGRADAXIAL	T	1200
MRT46	MEGGRADAXIAL	T	1200
MRT47	MEGGRADAXIAL	T	1200
MRT51	MEGGRADAXIAL	T	1200
MRT52	MEGGRADAXIAL	T	1200
MRT53	MEGGRADAXIAL	T	1200
MRT54	MEGGRADAXIAL	T	1200
MRT55	MEGGRADAXIAL	T	1200
MRT56	MEGGRADAXIAL	T	1200
MRT57	MEGGRADAXIAL	T	1200
MZC01	MEGGRADAXIAL	T	1200
MZC02	MEGGRADAXIAL	T	1200
MZC03	MEGGRADAXIAL	T	1200
MZC04	MEGGRADAXIAL	T	1200
MZF01	MEGGRADAXIAL	T	1200
MZF02	MEGGRADAXIAL	T	1200
MZF03	MEGGRADAXIAL	T	1200
MZO01	MEGGRADAXIAL	T	1200
MZO02	MEGGRADAXIAL	T	1200
MZO03	MEGGRADAXIAL	T	1200
MZP01	MEGGRADAXIAL	T	1200
HADC001	OTHER	unknown	1200
HADC002	OTHER	unknown	1200
HADC003	OTHER	unknown	1200
HDAC001	OTHER	unknown	1200
HDAC002	OTHER	unknown	1200
HDAC003	OTHER	unknown	1200
UADC001	ADC	unknown	1200
UADC002	ADC	unknown	1200
UADC003	ADC	unknown	1200
UADC004	ADC	unknown	1200
UADC005	ADC	unknown	1200
UPPT001	TRIG	unknown	1200
UPPT002	TRIG	unknown	1200
HLC0011	HLU	unknown	1200
HLC0012	HLU	unknown	1200
HLC0013	HLU	unknown	1200
HLC0021	HLU	unknown	1200
HLC0022	HLU	unknown	1200
HLC0023	HLU	unknown	1200
HLC0031	HLU	unknown	1200
HLC0032	HLU	unknown	1200
HLC0033	HLU	unknown	1200
HLC0018	FITERR	unknown	1200
HLC0028	FITERR	unknown	1200
HLC0038	FITERR	unknown	1200
MSTAT101	OTHER	unknown	1200
MRSYN101	OTHER	unknown	1200
MPLLU101	OTHER	unknown	1200
MMSTC101	OTHER	unknown	1200
MSTAT103	OTHER	unknown	1200
MRSYN103	OTHER	unknown	1200
MPLLU103	OTHER	unknown	1200
MMSTC103	OTHER	unknown	1200
MSTAT104	OTHER	unknown	1200
MRSYN104	OTHER	unknown	1200
MPLLU104	OTHER	unknown	1200
MMSTC104	OTHER	unknown	1200
MSTAT105	OTHER	unknown	1200
MRSYN105	OTHER	unknown	1200
MPLLU105	OTHER	unknown	1200
MMSTC105	OTHER	unknown	1200
MSTAT106	OTHER	unknown	1200
MRSYN106	OTHER	unknown	1200
MPLLU106	OTHER	unknown	1200
MMSTC106	OTHER	unknown	1200
MSTAT107	OTHER	unknown	1200
MRSYN107	OTHER	unknown	1200
MPLLU107	OTHER	unknown	1200
MMSTC107	OTHER	unknown	1200
MSTAT108	OTHER	unknown	1200
MRSYN108	OTHER	unknown	1200
MPLLU108	OTHER	unknown	1200
MMSTC108	OTHER	unknown	1200
MSTAT109	OTHER	unknown	1200
MRSYN109	OTHER	unknown	1200
MPLLU109	OTHER	unknown	1200
MMSTC109	OTHER	unknown	1200
MSTAT110	OTHER	unknown	1200
MRSYN110	OTHER	unknown	1200
MPLLU110	OTHER	unknown	1200
MMSTC110	OTHER	unknown	1200
MSTAT701	OTHER	unknown	1200
MRSYN701	OTHER	unknown	1200
MPLLU701	OTHER	unknown	1200
MMSTC701	OTHER	unknown	1200
MSTAT702	OTHER	unknown	1200
MRSYN702	OTHER	unknown	1200
MPLLU702	OTHER	unknown	1200
MMSTC702	OTHER	unknown	1200
MSTAT703	OTHER	unknown	1200
MRSYN703	OTHER	unknown	1200
MPLLU703	OTHER	unknown	1200
MMSTC703	OTHER	unknown	1200
MSTAT704	OTHER	unknown	1200
MRSYN704	OTHER	unknown	1200
MPLLU704	OTHER	unknown	1200
MMSTC704	OTHER	unknown	1200
MSTAT705	OTHER	unknown	1200
MRSYN705	OTHER	unknown	1200
MPLLU705	OTHER	unknown	1200
MMSTC705	OTHER	unknown	1200
MSTAT706	OTHER	unknown	1200
MRSYN706	OTHER	unknown	1200
MPLLU706	OTHER	unknown	1200
MMSTC706	OTHER	unknown	1200
MSTAT707	OTHER	unknown	1200
MRSYN707	OTHER	unknown	1200
MPLLU707	OTHER	unknown	1200
MMSTC707	OTHER	unknown	1200
MSTAT708	OTHER	unknown	1200
MRSYN708	OTHER	unknown	1200
MPLLU708	OTHER	unknown	1200
MMSTC708	OTHER	unknown	1200
MSTAT709	OTHER	unknown	1200
MRSYN709	OTHER	unknown	1200
MPLLU709	OTHER	unknown	1200
MMSTC709	OTHER	unknown	1200
MSTAT710	OTHER	unknown	1200
MRSYN710	OTHER	unknown	1200
MPLLU710	OTHER	unknown	1200
MMSTC710	OTHER	unknown	1200
HLC0014	OTHER	unknown	1200
HLC0015	OTHER	unknown	1200
HLC0016	OTHER	unknown	1200
HLC0017	OTHER	unknown	1200
HLC0024	OTHER	unknown	1200
HLC0025	OTHER	unknown	1200
HLC0026	OTHER	unknown	1200
HLC0027	OTHER	unknown	1200
HLC0034	OTHER	unknown	1200
HLC0035	OTHER	unknown	1200
HLC0036	OTHER	unknown	1200
HLC0037	OTHER	unknown	1200
